Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
30,70,Eric DeWitt,STREET - AWD,1:38.862,STI
31,190,Yo Keutla,TRACK MODIFIED - RWD,1:38.985,911
32,526,Nicholas Kilduff,STREET - RWD,1:39.520,Mustang
33,850,Brian Namniek,TRACK MODIFIED - RWD,1:39.590,M3
34,984,Stanislav Fayngold,STREET MODIFIED - RWD,1:40.049,FR-S
35,133,Frederick Harris,TRACK MODIFIED - RWD,1:40.370,Corvette
36,871,Kamil Dziwisz,TRACK MODIFIED - FWD,1:40.566,Rsx
37,339,Kyle Padelford,TRACK MODIFIED - AWD,1:40.623,R34 GT-R
38,162,Joel Morrison,TRACK MODIFIED - RWD,1:40.749,S2000
39,151,David McCallister,TRACK MODIFIED - AWD,1:40.964,Evo IX
40,88,Mark Brylo,STREET MODIFIED - AWD,1:41.093,Lancer Evo
41,28,Peter Zhang,STREET MODIFIED - AWD,1:41.335,WRX
42,777,Joshua Halka,STREET - AWD,1:41.798,Impreza WRX
43,158,Ian Campbell,STREET MODIFIED - RWD,1:41.814,S2000
44,12,Andrew Sonnevil,STREET MODIFIED - RWD,1:42.080,Miata
45,197,Kendall Samuel,UNLIMITED - AWD,1:42.087,Impreza
46,545,Ron Ewerth,SUPER UNLIMITED - RWD,1:42.117,818R
47,34,austin hertel,STREET - RWD,1:42.157,370z
48,169,Angel Roman,STREET MODIFIED - AWD,1:42.387,WRX STI
49,119,Tim Beek,STREET - RWD,1:42.546,ATS-V
50,712,Jeff McCullough,TRACK MODIFIED - RWD,1:42.562,Corvette
51,113,Justin Lowhorn,STREET MODIFIED - AWD,1:42.563,Evolution
52,25,michael papageorgiou,UNLIMITED - FWD,1:43.022,Neon
53,42,Blake Cameron,STREET - AWD,1:43.139,Sti
54,193,Anthony Nguyen,STREET MODIFIED - RWD,1:44.172,S2000
55,175,Brian Tyson,STREET - FWD,1:44.257,Type R
56,159,Justin Crenshaw,TRACK MODIFIED - FWD,1:44.829,xA
57,177,Chris Allen,STREET - RWD,1:45.105,Mustang GT
58,519,Ian Jagor,STREET - AWD,1:45.132,328xi
59,83,Jerami Bailey,STREET - RWD,1:45.427,Brz
60,174,David Green,STREET - RWD,1:46.507,322 Wagon
61,168,Michael Karr,STREET MODIFIED - RWD,1:46.802,FR-S
62,206,Marc Dias,TRACK MODIFIED - FWD,1:46.921,Civic
63,426,Stephen Ream,STREET - RWD,1:47.105,FR-S
64,666,Trentyn Meister,TRACK MODIFIED - FWD,1:47.246,Civic
65,152,Andrew Cassidy,UNLIMITED - RWD,1:47.643,RX-7
66,73,Dino LoDico,SUPER UNLIMITED - RWD,1:48.044,Deathmachine
67,109,Kal Fortner,STREET - AWD,1:48.731,S4
68,214,Benjamin Skidmore,STREET - RWD,1:48.885,350z
69,173,Chris Vera,TRACK MODIFIED - FWD,1:49.053,Civic DX
70,300,Karl Hertel,STREET - FWD,1:49.185,Odyssey
71,170,Matt Thompson,STREET - FWD,1:49.480,Civic SI
72,375,Carson Christel,TRACK MODIFIED - FWD,1:49.714,GTI
73,227,Matthew Sisk,STREET - FWD,1:49.764,Rsx
74,97,Ryan McGriff,STREET - RWD,1:49.843,135i
75,24,Les Epps,STREET - FWD,1:50.665,Teggy
76,238,Andrew Meek,UNLIMITED - FWD,1:50.741,Integra Type R
77,167,Courtney Williams,STREET - RWD,1:51.278,Miata
78,194,Marshal Moore,STREET - RWD,1:51.287,FRS
79,48,Torry Skurski,TRACK MODIFIED - FWD,1:52.062,Juke
80,153,Christian Duchesne,STREET MODIFIED - RWD,1:52.087,FR-S
81,166,David Bruner,TRACK MODIFIED - RWD,1:53.337,Miata
82,310,James Wood,STREET MODIFIED - RWD,1:53.719,RX7
83,218,Derrick Maske,STREET MODIFIED - RWD,1:54.696,S2000
84,137,robert nelson,TRACK MODIFIED - RWD,2:02.558,X19
85,95,Fiona Lou,STREET - RWD,,M3
86,727,David Llerena,STREET MODIFIED - AWD,,Evolution
