TrackBattle Practice 1 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
50,571,John Laughlin,STREET GT - RWD,1:44.801,RC
51,238,Garrett Gloceri,CLUB TR - RWD,1:45.125,RX-8
52,142,Juan Johnson,CLUB TR - RWD,1:45.274,S2000
53,69,Cody Umbaugh,STREET - FWD,1:45.292,CIVIC
54,114,Bronson Mcnemar,TRACK MOD - RWD,1:45.712,MX-5 MIATA
55,241,Dariush Lotfi,CLUB TR - RWD,1:45.910,MX-5 MIATA
56,191,Jessica Powers,TRACK MOD - RWD,1:45.958,CORVETTE
57,802,Joel Fallaise,UNLIMITED - RWD,1:46.164,SCR1
58,15,Adam Wrobel,CLUB TR - FWD,1:47.312,INTEGRA
59,806,Jordan Gunther,STREET - AWD,1:47.473,WRX
60,728,Nathan Traxler,CLUB TR - RWD,1:47.542,BOXSTER
61,124,Damian Mccann,STREET - AWD,1:48.336,IMPREZA
62,314,Michael Puglisi,TRACK MOD - AWD,1:49.371,LANCER
63,611,Benjamin Carter,CLUB TR - RWD,1:49.386,S2000
64,230,Daniel Persing,CLUB TR - RWD,1:49.662,BRZ
65,27,Brad Perkins,TRACK MOD - RWD,1:50.355,M3
66,130,James Smith,SUNDAE CUP - FWD,1:51.367,FIT
67,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:52.024,FIT
68,251,Justin Lachausse,STREET MOD - FWD,1:52.071,CAMRY
69,202,Rebekah Cohen,STREET MOD - FWD,1:52.249,CIVIC TYPE R
70,528,Richard Sawicki,SUNDAE CUP - RWD,1:52.434,MX-5 MIATA
71,915,Dylan Rodgers,CLUB TR - RWD,1:52.739,MX-5 MIATA
72,134,David Best,SUNDAE CUP - FWD,1:54.360,FIT
73,181,Joseph King,SUNDAE CUP - FWD,1:54.788,PROTEGE
74,823,Erin Weaver,CLUB TR - RWD,1:55.968,MX-5 MIATA
75,218,Jason Mulderig,CLUB TR - RWD,1:56.047,S2000
76,169,Dan Mai,CLUB TR - RWD,1:56.635,325I
77,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:56.769,COROLLA
78,122,Jason Davidson,SUNDAE CUP - FWD,1:57.334,FIT
79,67,Jonathan Denk,STREET MOD - FWD,1:58.625,CIVIC
80,717,Scott Hollingsworth,SUNDAE CUP - FWD,1:59.432,FIT
81,357,Team CSA4,CLUB TR - RWD,1:59.859,GR86
82,993,Samuel Miller,SUNDAE CUP - RWD,1:59.876,MX-5 MIATA
83,33,Chris Boersma,TRACK MOD - FWD,2:00.178,CIVIC
84,322,Justin Okamoto,CLUB TR - RWD,2:09.023,318I
85,555,Joe Mielke,STREET - AWD,5:04.426,WRX STI
86,625,Sam Bosnian,STREET - RWD,,350Z
87,98,Steven Stewart,TRACK MOD - AWD,,IMPREZA
88,63,Luca Barberis,STREET - AWD,,LANCER
