Qualifying 3 Results - All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
82,969,Pete Lindberg,SUNDAE CUP - FWD,1:58.195,FIT
83,968,Erin Weaver,SUNDAE CUP - FWD,1:59.243,COUPE
84,175,Adam Morgan,SUNDAE CUP - FWD,2:00.110,FIT
85,33,Chris Boersma,TRACK MOD - FWD,1:29.627,CIVIC
86,232,Andrew DeKonig,TRACK MOD - RWD,1:30.659,Model S
87,114,Bronson Mcnemar,TRACK MOD - RWD,1:32.037,MX-5 MIATA
88,19,Josh Powers,TRACK MOD - RWD,1:36.187,CORVETTE
89,212,Chris Smith,TRACK MOD - RWD,1:39.029,1 SERIES
90,12,Andrew Sonnevil,TRACK MOD - RWD,1:39.430,MX-5 Miata
91,64,Alex Westergaard,TRACK MOD - RWD,1:41.086,S2000
92,191,Jessica Powers,TRACK MOD - RWD,1:41.627,CORVETTE
93,404,David Bamforth,TRACK MOD - AWD,1:46.737,IMPREZA
94,500,Steve Luca,UNLIMITED - RWD,1:27.207,MUSTANG
95,430,Devan Keeling,UNLIMITED - RWD,1:30.668,MUSTANG
96,52,Nicholas Gardner,UNLIMITED - RWD,1:32.032,SHELBY GT500
97,338,Ernestas Puzelis,UNLIMITED - RWD,1:34.007,CORVETTE C6
98,171,Andrius Bertulis,UNLIMITED - RWD,1:34.403,RCF
