Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
55,13,Jerami Bailey,CLUB TR - RWD,1:43.859,FR-S
56,41,Foster Johnson,CLUB TR - RWD,1:43.912,S2000
57,736,Cody Smith,STREET MODIFIED - RWD,1:44.479,Cutlass
58,700,Tom Halka,STREET - AWD,1:44.532,2.5RS
59,234,Brad Riemann,STREET - AWD,1:45.296,Focus RS
60,11,Graham Gaylord,STREET - AWD,1:45.379,Impreza
61,142,Juan Johnson,CLUB TR - RWD,1:45.495,S2000
62,869,Kevin Vo,CLUB TR - RWD,1:45.518,FR-S
63,522,Joe Harkness,TRACK MODIFIED - RWD,1:45.522,Miata
64,88,Austin Goetz,CLUB TR - FWD,1:45.648,Civic
65,238,Garrett Gloceri,CLUB TR - RWD,1:45.924,RX-8
66,91,Chris Rice,STREET GT - RWD,1:46.110,Mustang Shelby GT
67,96,Sean Heneghan,CLUB TR - FWD,1:46.122,Civic Si
68,442,Logan Geyer,CLUB TR - RWD,1:46.578,BRZ
69,95,Darian Taggart,CLUB TR - RWD,1:46.686,S2000
70,320,Nathan Poulson,CLUB TR - RWD,1:46.741,BRZ
71,886,Chong Lor,CLUB TR - RWD,1:46.762,FR-S
72,994,Nathan Brown,STREET - FWD,1:46.784,GTI
73,194,Mike Callaway,STREET - AWD,1:47.112,Impreza WRX
74,519,Malindima Sampa,STREET - RWD,1:47.515,350z
75,62,Brian Blaine,TRACK MOD - RWD,1:47.743,RX-7
76,474,Derek Durkee,CLUB TR - FWD,1:48.211,Cooper S
77,444,Brian Smith,STREET MODIFIED - FWD,1:48.433,GTI
78,230,Team NRB,CLUB TR - FWD,1:48.635,Celica GT
79,199,Ian Flavin,CLUB TR - RWD,1:49.254,BRZ
80,614,Eric Knerr,CLUB TR - RWD,1:49.377,MX-5
81,85,Tim Beek,STREET - RWD,1:52.136,Cobalt
82,729,Gregg Diehl,CLUB TR - AWD,1:52.626,Impreza
83,129,Matt Williams,SUNDAE CUP - FWD,1:52.945,Fit
84,826,Jacob Abbott,SUNDAE CUP - FWD,1:53.239,Fit
85,130,James Smith,SUNDAE CUP - FWD,1:53.575,Fit
86,411,Anthony Novelli,SUNDAE CUP - FWD,1:53.954,Fit
87,440,Taylor Steck,STREET - RWD,1:54.340,350z
88,771,Aric Streeter,SUNDAE CUP - FWD,1:54.473,Cooper
89,716,Mike Mills,SUNDAE CUP - FWD,1:54.791,Fiesta
90,139,Kevin Head,SUNDAE CUP - FWD,1:55.084,Fit
91,926,James Morgan,SUNDAE CUP - FWD,1:55.405,Fit
92,412,Joe Sabol,STREET - RWD,1:55.908,TSX
93,909,Becky Burton,SUNDAE CUP - FWD,1:56.591,2
94,969,Pete Lindberg,SUNDAE CUP - FWD,1:57.138,Fit
95,800,The Bens,SUNDAE CUP - FWD,1:58.903,Fit
96,433,Bob Miller,SUNDAE CUP - FWD,1:59.121,Rio
97,47,Nicholas Lucchesi,STREET - FWD,1:59.599,Civic
98,42,Brandt Vircks,CLUB TR - FWD,2:00.002,Veloster Turbo R Spec
99,801,Dan Malloy,SUNDAE CUP - FWD,2:00.708,2
100,154,Jeff Franson,STREET MODIFIED - AWD,,Pulsar GTIR
101,12,Andrew Sonnevil,TRACK MOD - RWD,,Miata
