Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
30,35,Alex Westergaard,STREET MODIFIED - RWD,1:40.555,S2000
31,773,Keenan Prusank,STREET GT - RWD,1:40.675,Camaro SS 1LE
32,625,Sammy Bosnian,STREET - RWD,1:40.820,350z Nismo
33,54,Tim Kainu,STREET GT - RWD,1:40.938,Supra
34,310,Mike Coons,STREET - AWD,1:40.958,WRX STi
35,21,Teagan Thostenson,STREET - AWD,1:40.963,STi
36,206,Dalton Klein,TRACK MOD - RWD,1:41.082,Corvette
37,531,Evan Weider,CLUB TR - FWD,1:41.145,Civic
38,89,Brandon Hodge,STREET GT - RWD,1:41.281,Supra
39,66,Ben Thorn,CLUB TR - FWD,1:41.631,Civic
40,514,Evan Mclaren,CLUB TR - FWD,1:41.805,Integra
41,470,Eddy Segal,STREET - FWD,1:41.901,Civic Type R
42,50,Ruben Manrique,STREET GT - RWD,1:42.575,Supra
43,38,Ernestas Puzelis,TRACK MOD - RWD,1:42.721,370z
44,12,Matthew Koval,CLUB TR - RWD,1:43.436,S2000
45,555,Patrick Daugherty,STREET - FWD,1:43.817,Civic Type R
46,610,Fez Babar,CLUB TR - RWD,1:44.373,GR86
47,266,Derek Mews,STREET - RWD,1:44.698,370z
48,736,Cody Smith,STREET MODIFIED - RWD,1:44.803,Cutlass
49,234,Brad Riemann,STREET - AWD,1:45.575,Focus RS
50,88,Austin Goetz,CLUB TR - FWD,1:45.672,Civic
51,238,Garrett Gloceri,CLUB TR - RWD,1:46.431,RX-8
52,13,Jerami Bailey,CLUB TR - RWD,1:46.913,FR-S
53,95,Darian Taggart,CLUB TR - RWD,1:47.045,S2000
54,91,Chris Rice,STREET GT - RWD,1:47.549,Mustang Shelby GT
55,442,Logan Geyer,CLUB TR - RWD,1:47.610,BRZ
56,194,Mike Callaway,STREET - AWD,1:47.660,Impreza WRX
57,519,Malindima Sampa,STREET - RWD,1:47.722,350z
58,869,Kevin Vo,CLUB TR - RWD,1:47.723,FR-S
59,142,Juan Johnson,CLUB TR - RWD,1:48.342,S2000
60,96,Sean Heneghan,CLUB TR - FWD,1:48.705,Civic Si
61,886,Chong Lor,CLUB TR - RWD,1:49.122,FR-S
62,994,Nathan Brown,STREET - FWD,1:49.443,GTI
63,444,Brian Smith,STREET MODIFIED - FWD,1:49.484,GTI
64,522,Joe Harkness,TRACK MODIFIED - RWD,1:49.562,Miata
65,230,Team NRB,CLUB TR - FWD,1:49.861,Celica GT
66,440,Taylor Steck,STREET - RWD,1:50.148,350z
67,474,Derek Durkee,CLUB TR - FWD,1:50.775,Cooper S
68,85,Tim Beek,STREET - RWD,1:51.683,Cobalt
69,614,Eric Knerr,CLUB TR - RWD,1:52.009,MX-5
70,575,Clay Davidson,STREET MODIFIED - RWD,1:52.443,Mustang
71,27,Mario Mirone,CLUB TR - FWD,1:52.455,Civic
72,21,Chris Smith,STREET MODIFIED - RWD,1:53.226,135i
73,130,James Smith,SUNDAE CUP - FWD,1:53.696,Fit
74,826,Jacob Abbott,SUNDAE CUP - FWD,1:54.123,Fit
75,199,Ian Flavin,CLUB TR - RWD,1:54.559,BRZ
76,926,James Morgan,SUNDAE CUP - FWD,1:55.262,Fit
77,771,Aric Streeter,SUNDAE CUP - FWD,1:55.492,Cooper
78,411,Anthony Novelli,SUNDAE CUP - FWD,1:55.643,Fit
79,139,Kevin Head,SUNDAE CUP - FWD,1:56.440,Fit
80,700,Tom Halka,STREET - AWD,1:56.605,2.5RS
81,47,Nicholas Lucchesi,STREET - FWD,1:56.698,Civic
82,729,Gregg Diehl,CLUB TR - AWD,1:57.473,Impreza
83,42,Brandt Vircks,CLUB TR - FWD,1:58.723,Veloster Turbo R Spec
84,969,Pete Lindberg,SUNDAE CUP - FWD,1:59.076,Fit
85,909,Becky Burton,SUNDAE CUP - FWD,2:00.092,2
86,801,Dan Malloy,SUNDAE CUP - FWD,2:02.992,2
87,800,Benjamin Mitchell,SUNDAE CUP - FWD,2:06.075,Fit
88,412,Joe Sabol,STREET - RWD,2:07.070,TSX
89,287,Johnny Rose,STREET MODIFIED - RWD,,Miata
90,11,Graham Gaylord,STREET - AWD,,Impreza
91,41,Foster Johnson,CLUB TR - RWD,,S2000
92,33,Chris Boersma,TRACK MOD - FWD,,Civic
93,623,Stan Fayngold,STREET - AWD,,Evo X
94,174,David Calzada,UNLIMITED - RWD,,Miata
