Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
56,287,Johnny Rose,STREET MODIFIED - RWD,1:48.948,Miata
57,444,Brian Smith,STREET MODIFIED - FWD,1:49.008,GTI
58,474,Derek Durkee,CLUB TR - FWD,1:49.414,Cooper S
59,440,Taylor Steck,STREET - RWD,1:49.537,350z
60,886,Chong Lor,CLUB TR - RWD,1:49.580,FR-S
61,230,Team NRB,CLUB TR - FWD,1:49.789,Celica GT
62,614,Eric Knerr,CLUB TR - RWD,1:50.201,MX-5
63,320,Nathan Poulson,CLUB TR - RWD,1:50.237,BRZ
64,575,Clay Davidson,STREET MODIFIED - RWD,1:51.375,Mustang
65,199,Ian Flavin,CLUB TR - RWD,1:51.648,BRZ
66,85,Tim Beek,STREET - RWD,1:52.639,Cobalt
67,826,Jacob Abbott,SUNDAE CUP - FWD,1:53.789,Fit
68,729,Gregg Diehl,CLUB TR - AWD,1:54.260,Impreza
69,194,Mike Callaway,STREET - AWD,1:54.362,Impreza WRX
70,47,Nicholas Lucchesi,STREET - FWD,1:54.674,Civic
71,129,Matt Williams,SUNDAE CUP - FWD,1:54.685,Fit
72,411,Anthony Novelli,SUNDAE CUP - FWD,1:54.780,Fit
73,130,James Smith,SUNDAE CUP - FWD,1:54.848,Fit
74,139,Kevin Head,SUNDAE CUP - FWD,1:55.022,Fit
75,771,Aric Streeter,SUNDAE CUP - FWD,1:55.660,Cooper
76,926,James Morgan,SUNDAE CUP - FWD,1:55.873,Fit
77,716,Mike Mills,SUNDAE CUP - FWD,1:56.377,Fiesta
78,909,Becky Burton,SUNDAE CUP - FWD,1:57.827,2
79,801,Dan Malloy,SUNDAE CUP - FWD,1:58.288,2
80,412,Joe Sabol,STREET - RWD,1:58.806,TSX
81,42,Brandt Vircks,CLUB TR - FWD,1:59.570,Veloster Turbo R Spec
82,969,Pete Lindberg,SUNDAE CUP - FWD,1:59.642,Fit
83,800,Benjamin Mitchell,SUNDAE CUP - FWD,2:01.848,Fit
84,121,Joseph King,SUNDAE CUP - FWD,,Protege
85,411,Ryan Tuerck,UNLIMITED - RWD,,GR Supra
86,63,Luca Barberis,STREET - AWD,,Lancer Evolution 9
