Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
54,238,Garrett Gloceri,CLUB TR - RWD,1:02.740,RX-8
55,44,Joel Phillips,STREET GT - RWD,1:02.755,911
56,76,Ethan Brown,STREET MOD - FWD,1:02.796,GOLF GTI
57,5,Ezekiel Malchow,STREET MOD - RWD,1:02.850,MUSTANG
58,36,Daniel Cummings,SUPER UNLIMITED - RWD,1:03.195,360
59,55,Charles Miller,STREET - AWD,1:03.245,LANCER
60,87,Alan Newsome,STREET MOD - RWD,1:03.549,RX-7
61,142,Juan Johnson,CLUB TR - RWD,1:03.579,S2000
62,197,Mechanical Advantage Racing,UNLIMITED - AWD,1:03.787,IMPREZA
63,410,Foster Johnson,CLUB TR - RWD,1:04.087,S2000
64,712,Ian Johnson,CLUB TR - RWD,1:04.322,RX-8
65,218,Jason Mulderig,CLUB TR - RWD,1:04.967,S2000
66,126,Jacob Abbott,SUNDAE CUP - FWD,1:05.000,FIT
67,401,Sean Sullivan,STREET - FWD,1:05.005,GOLF GTI
68,419,James Bates,STREET GT - RWD,1:05.117,TRANS AM
69,130,James Smith,SUNDAE CUP - FWD,1:05.242,FIT
70,395,Michael Smith,SUNDAE CUP - FWD,1:05.278,FIT
71,91,Chris Rice,SUNDAE CUP - FWD,1:05.777,FIT
72,202,Rebekah Cohen,STREET MOD - FWD,1:06.014,CIVIC TYPE R
73,959,James Wood,TRACK MOD - RWD,1:06.117,RX-7
74,352,Mark Bucheit,STREET - FWD,1:06.228,CIVIC
75,181,Heretics TimeAttack,SUNDAE CUP - FWD,1:06.708,PROTEGE
76,322,Justin Okamoto,CLUB TR - RWD,1:07.084,318I
77,427,Daley Pagano,STREET - AWD,1:07.322,IMPREZA
78,909,Robertson Racing Mooncake,SUNDAE CUP - FWD,1:09.412,2
79,823,Junar Gwinn,SUNDAE CUP - FWD,1:09.450,CR-Z
80,400,Logan Manning,SUNDAE CUP - FWD,1:09.569,FIT
81,509,Kevin Wendt,CLUB TR - FWD,1:12.609,CR-X
82,505,Isaac Rodriguez,SUNDAE CUP - FWD,1:15.387,2
83,969,Pete Lindberg,SUNDAE CUP - FWD,1:15.885,FIT
84,973,Luke Paglione,CLUBTR - FWD,3:46.035,INTEGRA
85,756,Mini Cupper,SUNDAE CUP - FWD,,COOPER
86,810,Jonny Grunwald,TRACK MOD - RWD,,RX-7
87,220,Jesse Echanique,TRACK MOD - AWD,,ECLIPSE
88,460,Grant Walker,UNLIMITED - RWD,,MIATA
