Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
38,41,Foster Johnson,CLUB TR - RWD,2:25.380,S2000
39,747,John Butler,STREET MODIFIED - RWD,2:25.467,M3
40,869,Kevin Vo,CLUB TR - RWD,2:26.585,FR-S
41,69,Jonathan Simmons,UNLIMITED - RWD,2:26.987,M3
42,439,Todd Kunze,CLUB TR - RWD,2:27.049,BRZ
43,266,Derek Mews,STREET - RWD,2:29.225,370Z
44,625,Samel Meseljevic,STREET - RWD,2:29.538,350z Nismo
45,777,Dewey Dewitt,CLUB TR - RWD,2:29.647,BRZ
46,142,Juan Johnson,CLUB TR - RWD,2:30.504,S2000
47,200,Bret Voelkel,STREET GT - RWD,2:31.151,Corvette
48,91,Chris Rice,STREET GT - RWD,2:31.279,Mustang Shelby GT
49,117,Jared Garcia,STREET - AWD,2:31.534,IS300
50,614,Eric Knerr,CLUB TR - RWD,2:31.772,Miata
51,75,Jerome Cahuzac,STREET GT - RWD,2:31.932,M2
52,28,Knottfast Motosports,CLUB TR - RWD,2:32.640,FRS
53,700,Halka Racing GC,STREET - AWD,2:33.164,2.5 RS
54,373,Ivan Onofriiciuc,STREET - RWD,2:33.307,370z
55,88,Austin Goetz,CLUB TR - FWD,2:33.600,Civic
56,517,Tim Lutz,STREET MODIFIED - RWD,2:33.998,Corvette
57,129,Matt Williams,SUNDAE CUP - FWD,2:35.103,Fit
58,666,Jinno Hilario,CLUB TR - FWD,2:37.438,S2000
59,5,Zachary Anderson,CLUB TR - RWD,2:38.419,FR-S
60,411,Kyle Carstens,SUNDAE CUP - FWD,2:38.915,Fit
61,130,James Smith,SUNDAE CUP - FWD,2:38.995,Fit
62,782,Kevin Gu,SUNDAE CUP - FWD,2:41.290,Civic
63,84,Trip Walker,SUNDAE CUP - FWD,2:42.573,Fit
64,826,Jacob Abbott,SUNDAE CUP - FWD,2:43.602,Fit
65,927,Twerk Team Racing,SUNDAE CUP - FWD,2:43.663,Fit
66,670,Doug Francis,SUNDAE CUP - FWD,2:44.345,Celica GT
67,536,Ryan Dunham,STREET - RWD,2:45.029,330ci
68,505,Bronson Furman,SUNDAE CUP - FWD,2:45.819,CR-Z
69,19,Scott Hollingsworth,STREET MODIFIED - RWD,2:46.007,S2000
70,8,Christopher Wolf,SUNDAE CUP - FWD,2:47.843,Fit
71,715,Dylan Rodgers,CLUB TR - RWD,2:48.318,Miata
72,440,Taylor Steck,STREET - RWD,2:48.700,350z
73,92,Brad Smith,SUNDAE CUP - FWD,2:52.368,Fit
74,235,OC Racing,SUNDAE CUP - FWD,2:53.398,Fit
75,433,Bob Miller,SUNDAE CUP - FWD,2:53.988,Rio
76,725,Erik Voelkle,SUNDAE CUP - FWD,2:55.745,Fit
77,801,Daniel Malloy,SUNDAE CUP - FWD,2:56.244,2
78,208,Joel Sabol,CLUB TR - FWD,2:59.285,TSX
79,998,Thomas Bitterman,CLUB TR - FWD,,Civic Si
80,676,James Elliott,UNLIMITED - RWD,,Mustang
81,776,Dallas Reed,UNLIMITED - RWD,,RX-8
82,300,Erik Jacobs,TRACK MODIFIED - RWD,,SC300
