TrackBattle Heat 3 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
30,61,Fez Babar,CLUB TR - RWD,1:36.784,GR86
31,226,Jerry Liu,STREET MOD - RWD,1:36.982,GT4 RS
32,193,Brad Moore,STREET - RWD,1:37.027,718 CAYMAN
33,781,Lyle Zyra,CLUB TR - RWD,1:37.278,GR86
34,511,Peter Granberg,CLUB TR - RWD,1:37.356,BRZ
35,13,Jerami Bailey,CLUB TR - RWD,1:37.439,FR-S
36,44,Joel Phillips,STREET GT - RWD,1:37.450,911
37,531,Evan Weider,CLUB TR - FWD,1:37.468,CIVIC
38,11,Graham Gaylord,CLUB TR - AWD,1:37.605,COROLLA
39,199,Ian Flavin,CLUB TR - RWD,1:37.639,BRZ
40,45,Ross Ligibel,STREET - RWD,1:37.836,M3
41,350,Julio Crispin,TRACK MOD - RWD,1:37.872,350Z
42,194,Mike Callaway,STREET - AWD,1:38.132,IMPREZA
43,937,Bryan Tripoli,STREET - FWD,1:38.146,INTEGRA
44,50,Azmath Mohammed,CLUB TR - RWD,1:38.499,MR2
45,69,Cody Umbaugh,STREET - FWD,1:38.567,CIVIC
46,40,Ben Bulthuis,STREET GT - RWD,1:38.637,GR SUPRA
47,470,Eddy Segal,STREET - FWD,1:38.689,CIVIC
48,239,Tan Nguyen,CLUB TR - RWD,1:38.814,S2000
49,230,Daniel Persing,CLUB TR - RWD,1:38.870,BRZ
50,80,Chris Nahill,CLUB TR - RWD,1:39.249,BRZ
51,997,Jason Gaydos,CLUB TR - RWD,1:39.578,BRZ
52,410,Foster Johnson,CLUB TR - RWD,1:39.596,S2000
53,64,Alex Westergaard,TRACK MOD - RWD,1:39.603,S2000
54,317,Timothy Turner,STREET MOD - RWD,1:40.994,M3
55,442,Logan Geyer,CLUB TR - RWD,1:41.115,BRZ
56,75,Jerome Cahuzac,STREET GT - RWD,1:41.139,M2
57,600,Izak Ambrose,STREET - AWD,1:41.835,IMPREZA
58,15,Adam Wrobel,CLUB TR - FWD,1:41.967,INTEGRA
59,517,Tim Lutz,STREET MOD - RWD,1:42.407,CORVETTE
60,614,Mark Riehle,CLUB TR - FWD,1:42.415,COOPER
61,727,Mario Mirone,CLUB TR - FWD,1:43.334,CIVIC
62,191,Jessica Powers,TRACK MOD - RWD,1:43.528,CORVETTE
63,915,Dylan Rodgers,CLUB TR - RWD,1:44.505,MX-5 MIATA
64,686,Chase Mcmaster,CLUB TR - RWD,1:44.861,GR86
65,373,Benjamin Smolen,CLUB TR - FWD,1:48.049,JETTA
66,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:48.136,FIT
67,528,Richard Sawicki,SUNDAE CUP - RWD,1:48.356,MX-5 MIATA
68,729,Chris Murray,SUNDAE CUP - RWD,1:48.839,MX-5 MIATA
69,130,James Smith,SUNDAE CUP - FWD,1:49.035,FIT
70,428,Brad Smith,SUNDAE CUP - FWD,1:49.169,FIT
71,156,Mike Janssen,SUNDAE CUP - FWD,1:49.245,COOPER
72,134,David Best,SUNDAE CUP - FWD,1:49.401,FIT
73,370,Sam Deuling,SUNDAE CUP - FWD,1:49.435,FIT
74,126,Jacob Abbott,SUNDAE CUP - FWD,1:49.696,FIT
75,357,Team TrackBeers,SUNDAE CUP - FWD,1:50.275,FIT
76,969,Jack Coughlin,SUNDAE CUP - FWD,1:50.552,COUPE
77,412,Austin Obrien,SUNDAE CUP - FWD,1:50.806,FIT
78,1,Chris Wolf,CLUB TR - FWD,1:51.173,PRELUDE
79,636,Noah Masse,SUNDAE CUP - FWD,1:51.254,FIT
80,248,Nathan Schlawin,SUNDAE CUP - FWD,1:53.088,FIT
81,184,Trip Walker,SUNDAE CUP - FWD,1:54.407,FIT
82,67,Jonathan Denk,STREET MOD - FWD,,CIVIC
83,654,Nick Aegerter,STREET - AWD,,FOCUS
84,575,Clay Davidson,STREET MOD - RWD,,240SX
