Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
34,240,Ken Devriese,CLUB TR - RWD,1:36.656,S2000
35,743,Devin Giles,STREET MOD - RWD,1:36.783,CAYMAN S
36,64,Alex Westergaard,TRACK MOD - RWD,1:37.035,S2000
37,526,Matt Carter,TRACK MOD - RWD,1:37.086,Corvette
38,19,Josh Powers,TRACK MOD - RWD,1:38.405,CORVETTE
39,224,Su Xiong,CLUB TR - RWD,1:38.424,S2000
40,238,Garrett Gloceri,CLUB TR - RWD,1:38.643,RX-8
41,736,Cody Smith,STREET MOD - RWD,1:38.889,CUTLASS
42,45,Ross Ligibel,STREET - RWD,1:39.167,M3
43,136,Ben Mich,TRACK MOD - RWD,1:39.387,RX-7
44,370,Ivan Onofriiciuc,STREET - RWD,1:39.720,370Z
45,96,Stephen Valich,TRACK MOD - FWD,1:39.785,GTI
46,654,Nick Aegerter,STREET - AWD,1:39.846,FOCUS
47,260,Matthew Morehouse,STREET - AWD,1:40.055,FORESTER
48,519,Malindima Sampa,STREET - RWD,1:40.259,350Z
49,747,Alexey Savin,TRACK MOD - RWD,1:40.416,S2000
50,5,Ezekiel Malchow,STREET MOD - RWD,1:40.501,MUSTANG
51,611,Benjamin Carter,CLUB TR - RWD,1:40.629,S2000
52,191,Jessica Powers,TRACK MOD - RWD,1:40.818,CORVETTE
53,442,Logan Geyer,CLUB TR - RWD,1:41.210,BRZ
54,199,Ian Flavin,CLUB TR - RWD,1:41.455,BRZ
55,930,Jasper Zhang,STREET MOD - RWD,1:41.673,BRZ
56,169,Dan Mai,CLUB TR - RWD,1:42.236,325I
57,960,Sean Heneghan,CLUB TR - FWD,1:42.462,CIVIC
58,46,Nehru Cheddie,CLUB TR - AWD,1:42.701,GR COROLLA
59,113,Chip Smth,UNLIMITED - RWD,1:42.816,911
60,828,Matthew Smith,CLUB TR - RWD,1:43.790,S2000
61,373,Benjamin Smolen,STREET GT - RWD,1:43.982,MUSTANG
62,517,Tim Lutz,STREET MOD - RWD,1:44.145,CORVETTE
63,130,James Smith,SUNDAE CUP - FWD,1:44.725,FIT
64,889,Syed Hasan,CLUB TR - RWD,1:45.367,BRZ
65,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:45.451,FIT
66,527,Ahmed Aloul,CLUB TR - RWD,1:45.649,MX-5 MIATA
67,126,Jacob Abbott,SUNDAE CUP - FWD,1:45.664,Fit
68,111,Jared Chapin,CLUB TR - RWD,1:45.936,S2000
69,398,Mike Vanlperen,TRACK MOD - RWD,1:46.542,Mustang
70,99,George Reeves,CLUB TR - RWD,1:46.675,MX-5
71,594,Dead Bear Racing,SUNDAE CUP - FWD,1:46.925,FIT
72,92,Brad Smith,SUNDAE CUP - FWD,1:47.606,FIT
73,83,Miles Blakesley,STREET - RWD,1:48.570,MX-5 MIATA
74,156,Mike Janssen,SUNDAE CUP - FWD,1:49.781,HARDTOP
75,1,Chris Wolf,SUNDAE CUP - FWD,1:53.535,FIT
76,823,Erin Weaver,CLUB TR - RWD,1:55.352,MX-5 MIATA
77,707,Piotr Boczek,SUNDAE CUP - FWD,,FIT
78,38,Aaron Rekkedahl,STREET - FWD,1:34.849*,CIVIC TYPE R
79,6,Michael Aumick,STREET MOD - AWD,,STI
