Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
42,42,Blake cameron,STREET - AWD,1:45.230,Sti
43,66,James Nichols,STREET MODIFIED - RWD,1:45.448,IS300
44,65,zachary ross,STREET MODIFIED - FWD,1:45.845,GTI
45,95,Fiona Lou,STREET - RWD,1:45.885,M3
46,81,Benjamin Marouski,STREET MODIFIED - FWD,1:46.076,Cooper S
47,36,Ben Klusovsky,TRACK MODIFIED - FWD,1:46.358,Civic
48,52,Billy Ball,TRACK MODIFIED - RWD,1:46.426,FRS
49,11,Graham Gaylord,STREET MODIFIED - RWD,1:46.864,135i
50,117,Chris Law,STREET MODIFIED - RWD,1:46.864,
51,10,Lawrence/Brian Navarre/Arpke,STREET - AWD,1:46.997,Wrx
52,201,Don Kuschel,UNLIMITED - FWD,1:47.065,Integra
53,202,Max Schrager,STREET - AWD,1:47.220,WRX STi
54,118,Darby Barber,STREET MODIFIED - RWD,1:47.374,miata
55,169,Angel Roman,STREET MODIFIED - AWD,1:47.466,WRX STI
56,614,Artaporn Jataputra,STREET - RWD,1:47.466,BRZ
57,147,Anton Zavalko,STREET - RWD,1:47.690,S2000
58,151,David McCallister,TRACK MODIFIED - AWD,1:47.966,Evo IX
59,39,Jake Joraanstad,TRACK MODIFIED - FWD,1:48.267,Silvia
60,85,Bradley Legris,STREET MODIFIED - RWD,1:48.336,Miata
61,424,Michael Norman,STREET MODIFIED - AWD,1:48.607,Impreza STi Hatch
62,112,Sasha Anis,STREET - RWD,1:48.608,Model 3
63,67,Eric Waddell,TRACK MODIFIED - FWD,1:48.630,Civic
64,53,Darryl Waddell,STREET - AWD,1:48.873,Golf R
65,138,Phong Nguyen,STREET - RWD,1:48.978,S2000
66,185,Domas Sinkevicius,STREET MODIFIED - RWD,1:49.052,M3
67,711,Edgar Covarrubias,TRACK MODIFIED - RWD,1:49.524,Isf
68,114,Hyder Arain,STREET - RWD,1:49.571,s2000
69,411,Brandon Collins,TRACK MODIFIED - RWD,1:49.611,325is
70,145,Shilun Wu,STREET MODIFIED - RWD,1:49.928,Mustang
71,136,Gene Miller,TRACK MODIFIED - FWD,1:49.929,Civic
72,707,Egidijus Sadauskas,STREET MODIFIED - RWD,1:50.083,325i
73,32,Mark Bucheit,STREET - AWD,1:50.168,Skyline
74,68,Ryan Dussex,STREET MODIFIED - AWD,1:50.307,WRX
75,116,Travis Bakeman,STREET - RWD,1:50.352,325IS
76,522,Joel Harkness,STREET MODIFIED - RWD,1:50.585,Miata
77,91,Chris Scheidecker,STREET - RWD,1:50.772,S2000
78,361,Michael Mattila,STREET - FWD,1:50.993,Integra
79,89,James Kelly,STREET - RWD,1:51.195,BRZ
80,317,Nishanth Samala,STREET - RWD,1:51.405,BRZ
81,92,Craig Seko,STREET - FWD,1:51.478,Civic Type R
82,9,Alex Villa,STREET - RWD,1:52.027,Giulia
83,621,Troy Mass,STREET - RWD,1:52.262,BRZ
84,218,Derrick Maske,STREET MODIFIED - RWD,1:52.504,S2000
85,26,Bob Dice,UNLIMITED - RWD,1:52.538,240SX
86,109,Kal Fortner,STREET - AWD,1:53.073,S4
87,20,Chris Hill,TRACK MODIFIED - AWD,1:53.217,GTR
88,48,Torry Skurski,TRACK MODIFIED - FWD,1:53.432,Juke
89,90,Justin Tischler,STREET - RWD,1:54.431,S2000
90,129,Matt Williams,SPEC FIT / ECO CUP - FWD,1:56.477,Fit
91,741,James Brandt,STREET - RWD,1:56.749,Rx8
92,8,Kevin Tong,STREET - RWD,1:56.963,M3
93,63,Chris Doolin,STREET - RWD,1:58.312,Miata
94,97,Ryan McGriff,STREET - RWD,1:59.711,135i
95,512,Kevin Parlett,STREET MODIFIED - RWD,1:59.824,Skyline
96,108,Jeanette Negri,STREET - RWD,2:03.458,BRZ
97,556,James Wolters,STREET - FWD,2:07.550,Integra GSR
