Practice 3 Results - All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
38,511,Peter Granberg,CLUB TR - RWD,1:40.344,BRZ
39,531,Evan Weider,CLUB TR - FWD,1:40.674,CIVIC
40,139,Wilbur Huang,STREET MOD - RWD,1:40.683,GR SUPRA
41,878,John Silva,STREET MOD - FWD,1:40.746,CIVIC
42,98,Steven Stewart,TRACK MOD - AWD,1:40.899,IMPREZA
43,61,Fez Babar,CLUB TR - RWD,1:40.924,GR86
44,74,Grant Davidson,CLUB TR - FWD,1:41.083,INTEGRA
45,13,Jerami Bailey,CLUB TR - RWD,1:41.386,FR-S
46,310,Mike Coons,STREET - AWD,1:41.621,IMPREZA
47,514,Evan Mclaren,CLUB TR - FWD,1:41.624,INTEGRA
48,194,Mike Callaway,STREET - AWD,1:41.648,IMPREZA
49,109,Dana Basinski,CLUB TR - RWD,1:41.885,BRZ
50,11,Graham Gaylord,STREET GT - AWD,1:42.385,RS 3
51,727,Mario Mirone,CLUB TR - FWD,1:42.418,CIVIC
52,743,Devin Giles,STREET GT - RWD,1:42.429,CAYMAN S
53,595,Dustin Williams,STREET MOD - FWD,1:42.504,CIVIC TYPE R
54,54,Unfinished Racing,STREET MOD - RWD,1:42.563,CORVETTE
55,399,Kevin Kerr,STREET - AWD,1:42.947,LANCER
56,64,Alex Westergaard,TRACK MOD - RWD,1:42.970,S2000
57,997,Jason Gaydos,STREET - RWD,1:43.311,BRZ
58,129,Johnny Rose,CLUB TR - RWD,1:43.919,GR86
59,326,Last Minute Racing,CLUB TR - RWD,1:44.159,86
60,171,Andrius Bertulis,UNLIMITED - RWD,1:44.310,RCF
61,199,Ian Flavin,CLUB TR - RWD,1:44.729,BRZ
62,145,Devin Hofmann,STREET MOD - AWD,1:44.773,WRX
63,373,Benjamin Smolen,STREET GT - RWD,1:45.008,MUSTANG
64,39,Gregory Formosa,STREET - AWD,1:45.090,LANCER
65,123,Whiskey Danger Racing,TRACK MOD - RWD,1:45.211,S2000
66,510,Piero Pucci,CLUB TR - RWD,1:45.218,FR-S
67,611,Benjamin Carter,CLUB TR - RWD,1:45.320,S2000
68,151,Nathan Poulson,CLUB TR - RWD,1:45.379,BRZ
69,7,Thomas Halka,STREET - AWD,1:45.394,IMPREZA
70,517,Tim Lutz,STREET MOD - RWD,1:45.415,CORVETTE
71,238,Garrett Gloceri,CLUB TR - RWD,1:45.536,RX-8
72,28,Knottfast Motorsports,CLUB TR - RWD,1:45.589,FR-S
73,429,Camden Fox,STREET MOD - RWD,1:45.970,RX-7
74,87,Alan Newsome,STREET MOD - RWD,1:46.354,RX-7
75,69,Cody Umbaugh,STREET - FWD,1:46.676,CIVIC
76,165,Jeremy Salenius,UNLIMITED - RWD,1:46.796,MUSTANG
77,169,Dan Mai,CLUB TR - RWD,1:46.863,325I
78,68,Patrick Daugherty,STREET - FWD,1:47.257,CIVIC TYPE R
79,202,Rebekah Cohen,STREET MOD - FWD,1:47.745,CIVIC TYPE R
80,410,Foster Johnson,STREET - FWD,1:47.764,CIVIC TYPE R
81,142,Juan Johnson,CLUB TR - RWD,1:48.295,S2000
82,15,Adam Wrobel,CLUB TR - FWD,1:48.658,INTEGRA
83,46,Nehru Cheddie,CLUB TR - AWD,1:49.917,GR COROLLA
84,5,Ezekiel Malchow,STREET MOD - RWD,1:50.044,MUSTANG
85,575,Clay Davidson,STREET MOD - RWD,1:50.278,240SX
86,174,Mike Janssen,CLUB TR - FWD,1:50.432,CIVIC
87,126,Jacob Abbott,SUNDAE CUP - FWD,1:51.927,FIT
88,124,Damian Mccann,STREET - AWD,1:51.964,IMPREZA
89,130,James Smith,SUNDAE CUP - FWD,1:52.542,FIT
90,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:52.833,FIT
91,509,Kevin Wendt,CLUB TR - FWD,1:53.085,CR-X
92,125,Kevin Head,STREET - RWD,1:53.447,RX-7
93,463,Kevin Gu,SUNDAE CUP - FWD,1:53.658,CIVIC
94,99,George Reeves,CLUB TR - RWD,1:54.441,MX-5
95,191,Jessica Powers,TRACK MOD - RWD,1:55.351,CORVETTE
96,91,Chris Rice,SUNDAE CUP - FWD,1:55.428,FIT
97,488,Matt Dietlin,SUNDAE CUP - FWD,1:55.463,FIT
98,122,Jason Davidson,SUNDAE CUP - FWD,1:56.825,FIT
99,269,Christian Wendland,SUNDAE CUP - FWD,2:01.238,FIT
100,950,Jacob Maller,CLUB TR - FWD,2:02.335,850
101,1,Chris Wolf,SUNDAE CUP - FWD,2:02.602,FIT
102,95,Will Stewart,STREET MOD - RWD,2:03.772,MX-5 MIATA
103,133,Emily Howard,SUNDAE CUP - FWD,2:25.225,FIT
104,625,Sam Bosnian,STREET - RWD,,350Z
105,55,Charles Miller,STREET - AWD,,LANCER
106,280,Emanuel Carr,CLUB TR - RWD,,280Z
