Qualifying 2 Results - All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
10,551,Benjamin Hawrysko,STREET - AWD,1:44.112,
11,997,Jason Gaydos,STREET - RWD,1:44.273,BRZ
12,7,Thomas Halka,STREET - AWD,1:44.328,IMPREZA
13,69,Cody Umbaugh,STREET - FWD,1:46.273,CIVIC
14,410,Foster Johnson,STREET - FWD,1:47.654,CIVIC TYPE R
15,124,Damian Mccann,STREET - AWD,1:50.008,IMPREZA
1,84,Ido Waksman,STREET GT - RWD,1:35.597,CORVETTE
2,89,Brandon Hodge,STREET GT - RWD,1:37.282,GR SUPRA
3,687,Jackie Ding,STREET GT - RWD,1:37.477,M2
4,570,Kyle Magnuson,STREET GT - RWD,1:37.738,718 CAYMAN
5,34,Andy Voelkel,STREET GT - RWD,1:37.996,CORVETTE
6,187,Keenan Prusank,STREET GT - RWD,1:38.427,CAMARO
7,17,Alex Artayet,STREET GT - RWD,1:38.630,M3
8,364,Nicholas Hendrix,STREET GT - RWD,1:38.969,CORVETTE
9,226,Jerry Liu,STREET GT - RWD,1:39.393,718 CAYMAN
10,44,Joel Phillips,STREET GT - RWD,1:39.865,911
11,363,Michael Kubiak,STREET GT - RWD,1:40.106,CORVETTE
12,351,Michael Barnes,STREET GT - RWD,1:40.256,MUSTANG
13,11,Graham Gaylord,STREET GT - AWD,1:41.705,RS 3
14,373,Benjamin Smolen,STREET GT - RWD,1:46.130,MUSTANG
1,121,Ryan Mathews,STREET MOD - RWD,1:33.268,CORVETTE
2,6,Michael Aumick,STREET MOD - AWD,1:33.604,STI
3,14,Kal Fortner,STREET MOD - RWD,1:34.839,AMG GT S
4,307,Andy Hsiao,STREET MOD - RWD,1:35.718,CORVETTE
5,29,Kyle Mckiou,STREET MOD - RWD,1:36.024,GR SUPRA
6,79,Nicholas Kohrs,STREET MOD - FWD,1:36.542,CIVIC
7,655,Allen Ma,STREET MOD - RWD,1:37.856,RX-7
8,54,Unfinished Racing,STREET MOD - RWD,1:39.352,CORVETTE
9,717,Scott Hollingsworth,STREET MOD - RWD,1:39.857,S2000
10,139,Wilbur Huang,STREET MOD - RWD,1:40.414,GR SUPRA
11,82,Jaime Santos,STREET MOD - RWD,1:40.739,135I
12,62,Matt Simpkins,STREET MOD - RWD,1:40.937,GR SUPRA
13,743,Devin Giles,STREET MOD - RWD,1:42.225,CAYMAN S
14,145,Devin Hofmann,STREET MOD - AWD,1:43.636,WRX
15,146,Rob Dahm,STREET MOD - RWD,1:43.886,RX7
16,420,Aric Streeter,STREET MOD - RWD,1:44.064,MUSTANG
17,87,Alan Newsome,STREET MOD - RWD,1:44.263,RX-7
18,736,Cody Smith,STREET MOD - RWD,1:44.701,CUTLASS
19,5,Ezekiel Malchow,STREET MOD - RWD,1:46.450,MUSTANG
20,575,Clay Davidson,STREET MOD - RWD,1:51.583,240SX
21,595,Dustin Williams,STREET MOD - FWD,,CIVIC TYPE R
22,95,Will Stewart,STREET MOD - RWD,,MX-5 MIATA
1,130,James Smith,SUNDAE CUP - FWD,1:52.893,FIT
2,463,Kevin Gu,SUNDAE CUP - FWD,1:53.076,CIVIC
3,126,Jacob Abbott,SUNDAE CUP - FWD,1:53.116,FIT
4,369,Lucas Urban,SUNDAE CUP - FWD,1:54.040,ZX2
5,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:54.075,FIT
6,91,Chris Rice,SUNDAE CUP - FWD,1:54.427,FIT
7,488,Matt Dietlin,SUNDAE CUP - FWD,1:55.411,FIT
8,122,Jason Davidson,SUNDAE CUP - FWD,1:56.655,FIT
9,133,Dily Daly,SUNDAE CUP - FWD,2:01.037,FIT
10,269,Christian Wendland,SUNDAE CUP - FWD,2:01.590,FIT
11,1,Chris Wolf,SUNDAE CUP - FWD,2:03.001,FIT
1,314,Michael Puglisi,TRACK MOD - AWD,1:32.067,LANCER
2,33,Chris Boersma,TRACK MOD - FWD,1:32.754,CIVIC
3,77,Jason Kanakry,TRACK MOD - RWD,1:32.906,720S
4,114,Bronson Mcnemar,TRACK MOD - RWD,1:35.010,MX-5 MIATA
5,206,Dalton Klein,TRACK MOD - RWD,1:35.848,CORVETTE
6,162,Brian Blaine,TRACK MOD - RWD,1:37.823,RX7
7,12,Andrew Sonnevil,TRACK MOD - RWD,1:38.542,MX-5 MIATA
8,19,Josh Powers,TRACK MOD - RWD,1:40.722,CORVETTE
9,98,Steven Stewart,TRACK MOD - AWD,1:41.322,IMPREZA
10,92,Nate Vincent,TRACK MOD - RWD,1:43.426,190E
11,64,Alex Westergaard,TRACK MOD - RWD,1:43.565,S2000
12,191,Jessica Powers,TRACK MOD - RWD,1:48.302,CORVETTE
1,72,Feras Qartoumy,UNLIMITED - RWD,1:25.773,CORVETTE
2,22,Dallas Reed,UNLIMITED - RWD,1:33.459,RX-8
3,338,Ernestas Puzelis,UNLIMITED - RWD,1:34.892,CORVETTE C6
4,171,Andrius Bertulis,UNLIMITED - RWD,1:38.545,RCF
5,165,Jeremy Salenius,UNLIMITED - RWD,1:43.348,MUSTANG
6,266,Shawn Bassett,UNLIMITED - FWD,1:52.513,Civic
