Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
82,625,Sam Bosnian,STREET - RWD,1:50.342,350z Nismo
83,104,Paul Karklis,TRACK MODIFIED - RWD,1:50.441,Corvette
84,218,Derrick Maske,STREET MODIFIED - RWD,1:50.450,S2000
85,124,Darryl Butler,STREET MODIFIED - AWD,1:50.692,STi
86,730,Nate Vincent,STREET MODIFIED - FWD,1:50.791,Gti
87,234,Brad Riemann,STREET - AWD,1:51.127,Focus RS
88,22,Jeremy Boysen,UNLIMITED - RWD,1:51.201,FR-s
89,47,Steve Ohanessian,STREET - RWD,1:51.213,S2000
90,89,James Kelly,STREET - RWD,1:51.901,BRZ
91,9,Ryan Frew,STREET - RWD,1:52.236,Boxster S
92,85,Jimmy Diggs,STREET - RWD,1:54.292,S2000
93,20,Erik Meadows,TRACK MODIFIED - RWD,1:55.200,Miata
94,108,Jeanette Negri,STREET - RWD,1:55.379,BRZ
95,51,Yuriy Karpov,STREET - FWD,1:55.460,Accord
96,91,Gil Winningham,STREET - FWD,1:55.468,Accord
97,97,Ryan McGriff,STREET - RWD,1:55.922,Rx8
98,121,Joseph King,STREET - FWD,1:56.496,Festiva
99,48,Torry Skurski,TRACK MODIFIED - RWD,1:56.951,328i
100,211,Troy Videkovich,STREET MODIFIED - AWD,1:57.935,WRX
101,486,Ryan Dussex,STREET - RWD,1:58.093,325I
102,93,Alexander Mishra,SUNDAE CUP / SPECFIT - FWD,1:58.868,Fit
103,52,Kevin Tong,STREET - RWD,1:59.846,M3
104,15,Mark Bucheit,SUNDAE CUP / SPECFIT - FWD,2:03.643,Fit
105,817,Brian Barnhill,STREET MODIFIED - RWD,2:04.767,Miata
106,312,TF Works,STREET MODIFIED - FWD,2:33.180,RSX
107,100,Daniel Greenwald,STREET - AWD,,Evo
108,361,Michael Mattila,STREET - FWD,,Integra
109,57,Andrew Stittle,TRACK MODIFIED - FWD,,Swift
110,146,Nikolai Delov,STREET MODIFIED - RWD,,M3-C
111,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,,Miata
