TrackBattle Qualifying 3 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
11,75,Jerome Cahuzac,STREET GT - RWD,1:49.440,M2
12,325,Nate Hoopes,STREET GT - RWD,1:58.595,1 SERIES
1,6,Michael Aumick,STREET MOD - AWD,1:35.900,IMPREZA
2,29,Kyle Mckiou,STREET MOD - RWD,1:37.622,GR SUPRA
3,14,Kal Fortner,STREET MOD - RWD,1:38.562,AMG GT S
4,606,Allen Patten,STREET MOD - RWD,1:39.005,GR SUPRA
5,985,Dayton Delahoussaye,STREET MOD - RWD,1:41.145,MX-5 MIATA
6,441,Jonathan Wheeler,STREET MOD - RWD,1:43.178,370Z
7,696,Fernando Granados,STREET MOD - RWD,1:43.707,GR SUPRA
8,145,Devin Hofmann,STREET MOD - AWD,1:43.944,WRX
9,421,Logan Kenseth,STREET MOD - RWD,1:45.478,CTS
10,989,Chris Nelms,STREET MOD - RWD,1:45.570,M2
11,281,Randy Reeves,STREET MOD - RWD,1:46.612,MX-5 MIATA
12,21,Devin Herndon,STREET MOD - FWD,1:46.714,GLA
13,58,Grant White,STREET MOD - RWD,1:47.505,MUSTANG
14,10,Ian Brown,STREET MOD - FWD,1:53.059,COOPER
15,599,Brett Whisenant,STREET MOD - FWD,1:54.039,FIESTA
16,67,Jonathan Denk,STREET MOD - FWD,2:00.633,Civic
1,130,James Smith,SUNDAE CUP - FWD,1:56.577,FIT
2,370,Sam Deuling,SUNDAE CUP - FWD,1:56.614,Fit
3,91,Chris Rice,SUNDAE CUP - FWD,1:56.871,FIT
4,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:58.546,COROLLA
5,117,Sundae Funday,SUNDAE CUP - FWD,1:59.175,FIT
6,808,Lucas Schaar,SUNDAE CUP - FWD,1:59.503,YARIS
7,122,Jason Davidson,SUNDAE CUP - FWD,1:59.629,FIT
8,184,Trip Walker,SUNDAE CUP - FWD,2:01.056,Fit
9,847,Tony Zsigmond,SUNDAE CUP - FWD,2:01.625,FIT
1,445,Justin Peachey,TRACK MOD - RWD,1:34.786,CORVETTE
2,687,Jackie Ding,TRACK MOD - RWD,1:36.184,GR SUPRA
3,307,Andy Hsiao,TRACK MOD - RWD,1:37.573,CORVETTE
4,114,Bronson Mcnemar,TRACK MOD - RWD,1:38.614,MX-5 MIATA
5,404,David Bamforth,TRACK MOD - RWD,1:39.179,CAYMAN
6,89,Brandon Hodge,TRACK MOD - RWD,1:39.345,GR SUPRA
7,28,Tony Barber,TRACK MOD - RWD,1:41.992,FR-S
8,710,Hang Hu,TRACK MOD - RWD,1:44.457,
9,959,James Wood,TRACK MOD - RWD,1:44.824,RX-7
10,197,Racing Mechanical Advantage,TRACK MOD - AWD,1:44.861,IMPREZA
11,700,Paul Jaquish,TRACK MOD - AWD,1:46.502,TALON
12,610,Benjamin Swanson,TRACK MOD - AWD,1:47.278,Impreza
13,860,Joshua Garcia,TRACK MOD - RWD,1:48.595,COROLLA
1,57,Mike Dusold,UNLIMITED - RWD,1:33.429,CAMARO
2,171,Andrius Bertulis,UNLIMITED - RWD,1:38.713,RCF
3,525,Jeremy Lowder,UNLIMITED - RWD,1:38.933,CAMARO
4,751,Rob Wilmoth,UNLIMITED - AWD,1:40.491,RS 3
5,4,Kevin Parlett,UNLIMITED - RWD,1:40.532,G35
6,266,Shawn Bassett,UNLIMITED - RWD,1:41.359,240Z
7,100,Joshua Briggs,UNLIMITED - RWD,1:46.153,MX-5 MIATA
