TrackBattle Qualifying 2 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
2,687,Jackie Ding,TRACK MOD - RWD,1:36.479,GR SUPRA
3,89,Brandon Hodge,TRACK MOD - RWD,1:38.333,GR SUPRA
4,307,Andy Hsiao,TRACK MOD - RWD,1:38.389,CORVETTE
5,114,Bronson Mcnemar,TRACK MOD - RWD,1:38.821,MX-5 MIATA
6,404,David Bamforth,TRACK MOD - RWD,1:39.375,CAYMAN
7,700,Paul Jaquish,TRACK MOD - AWD,1:40.360,TALON
8,28,Tony Barber,TRACK MOD - RWD,1:41.871,FR-S
9,959,James Wood,TRACK MOD - RWD,1:45.539,RX-7
10,860,Joshua Garcia,TRACK MOD - RWD,1:48.158,COROLLA
11,610,Benjamin Swanson,TRACK MOD - AWD,1:49.109,Impreza
12,710,Hang Hu,TRACK MOD - RWD,1:49.801,
13,197,Racing Mechanical Advantage,TRACK MOD - AWD,2:00.914,IMPREZA
14,33,Chris Boersma,TRACK MOD - FWD,2:02.656,CIVIC
1,525,Jeremy Lowder,UNLIMITED - RWD,1:36.599,CAMARO
2,57,Mike Dusold,UNLIMITED - RWD,1:37.583,CAMARO
3,751,Rob Wilmoth,UNLIMITED - AWD,1:40.026,RS 3
4,4,Kevin Parlett,UNLIMITED - RWD,1:42.160,G35
5,127,Mark Johnson,UNLIMITED - FWD,1:45.009,Civic
6,266,Shawn Bassett,UNLIMITED - RWD,1:46.293,240Z
7,100,Joshua Briggs,UNLIMITED - RWD,2:02.140,MX-5 MIATA
8,171,Andrius Bertulis,UNLIMITED - RWD,DQ,RCF
