Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
52,111,Jared Chapin,CLUB TR - RWD,1:49.297,S2000
53,200,Joshua Kam,CLUB TR - RWD,1:49.620,FR-S
54,351,Michael Barnes,STREET GT - RWD,1:49.726,MUSTANG
55,624,Tyler Vogt,STREET - FWD,1:50.099,COBALT
56,108,Andre Wenzel,STREET MOD - RWD,1:51.281,RX-7
57,206,Dalton Klein,TRACK MOD - RWD,1:51.477,CORVETTE
58,138,David Bruner,STREET - RWD,1:51.609,350Z
59,151,Nathan Poulson,CLUB TR - RWD,1:52.141,BRZ
60,327,Aaron Dukes,CLUB TR - FWD,1:52.162,RSX
61,130,James Smith,SUNDAE CUP - FWD,1:52.164,FIT
62,700,Paul Jaquish,TRACK MOD - AWD,1:52.216,TALON
63,527,Ahmed Aloul,CLUB TR - RWD,1:52.328,MX-5 MIATA
64,501,Tim Beek,STREET - FWD,1:52.407,COBALT
65,202,Rebekah Cohen,STREET MOD - FWD,1:53.314,CIVIC TYPE R
66,123,Ruben Manrique,CLUB TR - RWD,1:53.443,S2000
67,134,David Best,SUNDAE CUP - FWD,1:54.104,FIT
68,930,Jasper Zhang,STREET MOD - RWD,1:55.042,BRZ
69,417,Drew Sanford,CLUB TR - RWD,1:55.714,S2000
70,611,Benjamin Carter,CLUB TR - RWD,1:56.117,S2000
71,99,George Reeves,CLUB TR - RWD,1:56.242,MX-5
72,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:56.839,FIT
73,707,Piotr Boczek,SUNDAE CUP - FWD,1:57.336,FIT
74,625,Sam Bosnian,STREET - RWD,1:57.474,350Z
75,509,Kevin Wendt,CLUB TR - FWD,1:58.285,CRX
76,92,Brad Smith,SUNDAE CUP - FWD,1:58.310,FIT
77,308,Kyle Malarkey,SUNDAE CUP - FWD,2:02.608,COOPER
78,88,Collin Ryser,SUNDAE CUP - FWD,2:04.014,COOPER
79,823,Erin Weaver,CLUB TR - RWD,2:04.472,MX-5 MIATA
80,201,Faaez Dar,SUNDAE CUP - FWD,2:04.600,FIT
81,969,Pete Lindberg,SUNDAE CUP - FWD,2:04.739,FIT
82,118,Bj Ragudo,STREET - FWD,2:05.023,ECLIPSE
83,460,Grant Walker,STREET - FWD,2:05.424,CIVIC
84,385,Ian Manger,STREET - FWD,2:05.983,INTEGRA
85,424,Brandt Vircks,SUNDAE CUP - AWD,2:06.475,LEGACY
86,54,Zachary Moore,STREET MOD - RWD,2:08.496,CORVETTE
87,247,Yu Feng,TRACK MOD - RWD,2:08.784,911
88,169,Dan Mai,CLUB TR - RWD,2:09.362,325I
89,174,Rauck Trailer Sales,SUNDAE CUP - FWD,2:14.307,Civic
90,126,Jacob Abbott,SUNDAE CUP - FWD,,Fit
